code_name,exp,SMILES,HOMO-LUMO gap,HOMO,LUMO,IP,EA,Dipole module,Total charge,Global SASA,G solv. in H2O,G of H-bonds H2O,Fermi-level,Total polariz. alpha,Total FOD,Hardness,Softness,Electronegativity,Electrophil. idx,Nucleophilicity idx,Second IP,Second EA,S0-T1 gap,HOMO-LUMO gap_GFN,HOMO_GFN,LUMO_GFN,Dipole module_GFN,Total energy,Total disp. C6,Total disp. C8,Dispersion area,Dispersion volume,Chem. potential,Electrodon. power idx,Electroaccep. power idx,max. electron flow,Electrodon. Chem. potential,Electrodon. max. electron flow,Electrofugality,Nucleofugality,Intrinsic React. idx,Net Electrophilicity,Hyperhardness,Hypersoftness,Electrophilic descrip.,cub. electrophilicity idx,G solv. elec.,G solv. SASA,G solv. shift,Trans. dipole moment,HOMO occup.,LUMO occup.
CHEMBL168899,1.4,OB1N(C(=O)Nc2ccccc12)c3ccccc3,9.4737,-8.9758,0.4979,7.7764,-0.365,4.5381,0.0,426.4259,-13.2688,-4.8643,-8.6677,172.6146,0.1265,8.1414,0.1229,3.7057,0.8434,1.2351,12.013,5.0613,90.2624,3.6523,-10.4938,-6.8415,4.432,-48.7678,11720.2756,292017.344,286.9682,280.7465,-3.7057,0.6854,8.0967,0.7051000000000001,-5.741,0.7051000000000001,1.2084,8.6197,0.9103,-7.4114,4.8315,0.0089,1.5308000000000002,1.0659,-8.6761,-0.4065,0.6782,3.0115,2.0,0.0
CHEMBL517,-0.54,CC(C)N(CCC(C(=O)N)(c1ccccc1)c2ccccn2)C(C)C,8.7664,-8.1792,0.5873,6.7489,-0.4305,4.1215,0.0,576.2268,-11.1594,-3.1778,-7.9231,262.3638,0.2875,7.1795,0.1393,3.1592,0.6956,1.4629,10.6768,4.873,79.6594,2.0144,-8.9303,-6.9158,3.8526,-72.5962,28760.0137,659742.8018,439.4775,461.7488,-3.1592,0.5208,6.8391,0.6902,-4.954,0.6902,1.1262,7.4445,0.8805000000000001,-6.3184000000000005,4.6157,0.0125,1.3156,0.8801,-7.5352,-1.1246,0.6782,0.9519,2.0,0.0
CHEMBL578288,2.91,NC(=NC#N)c1sc(Nc2ccccc2)nc1N,7.6355,-7.7173,-0.0818,7.2066,0.5846,9.5031,0.0,452.4828,-25.2273,-5.8491,-8.7363,181.0941,0.3621,6.622,0.151,3.8956,1.1459,1.0746,11.2786,6.1517,57.6031,2.3717,-9.9222,-7.5504,8.241,-49.4251,12934.9402,342203.3537,296.9955,287.2271,-3.8956,1.5159,9.3071,0.8383,-5.5511,0.8383,0.5614,8.3526,1.1766,-7.7912,4.8196,0.0166,1.1383,1.2915,-13.9921,-6.0642,0.6782,5.9759,2.0,0.0
CHEMBL1778648,-0.4,CCS(=O)(=O)c1ccc(c(C)c1)c2cc(ccc2O[C@H](C)C(=O)O)C(F)(F)F,9.4246,-9.9023,-0.4777,8.1238,0.5862,5.3223,0.0,603.8804,-26.7957,-8.3373,-9.2747,255.8387,0.1595,7.5376,0.1327,4.355,1.2588,0.9684,11.7205,6.2607,87.899,3.5677,-11.0585,-7.4908,4.831,-88.1674,27740.6086,685496.3774,443.5257,445.2801,-4.355,1.6223,10.3324,0.8279000000000001,-6.2394,0.8279000000000001,0.6726000000000001,9.3826,1.1558,-8.7101,4.6356,0.0108,1.5624,1.4736,-23.8304,4.6937,0.6782,3.091,2.0,0.0
CHEMBL1778635,-0.16,OC(=O)COc1ccc(cc1c2cc(ccc2F)C#N)C(F)(F)F,9.6219,-9.5625,0.0594,8.6622,0.8953000000000001,2.8029,0.0,517.2939,-19.5248,-7.6134,-9.6416,193.3512,0.1581,7.7668,0.1288,4.7788,1.4704000000000002,0.86,12.7317,6.4865,83.2831,3.4309,-11.357,-7.9262,3.5932,-72.8809,15735.4043,384046.4706,347.7264,335.0838,-4.7788,2.0737,11.6312,0.8653000000000001,-6.7205,0.8653000000000001,0.5750000000000001,10.1326,1.2306,-9.5575,4.8304,0.0103,1.5332,1.6674,-13.1307,0.5411,0.6782,4.0077,2.0,0.0
CHEMBL1234354,2.2,COc1ccc(cn1)C2=Cc3c(C)nc(N)nc3N([C@@H]4CC[C@H](CC4)OCCO)C2=O,7.7094,-8.1799,-0.4705,6.9201,0.6021000000000001,5.0278,0.0,685.8913,-23.6477,-7.6461,-8.7899,291.1964,0.4521,6.3179,0.1583,3.7611,1.1198,1.1079,10.0632,6.0932,58.901,2.3537,-9.9667,-7.612999999999999,4.95,-91.8565,36341.4311,839903.49,505.0377,511.4875,-3.7611,1.5079,9.0302,0.8453,-5.3406,0.8453,0.5177,8.0399,1.1907,-7.5222,4.3171,0.0171,1.283,1.2911,-14.7866,-1.8932,0.6782,6.7282,2.0,0.0
CHEMBL1550278,3.4,CC(Nc1ncnc2ccccc12)c3ccccc3,8.2049,-8.301,-0.0961,7.3893,0.0869,4.5203,0.0,468.2716,-8.8357,-1.0804,-8.3866,193.6823,0.3201,7.3024,0.137,3.7381,0.9576,1.1802,11.6128,5.6832,66.1676,2.3545,-9.5639,-7.2094,4.3863,-50.6837,14825.9938,360441.9939,321.4575,314.6781,-3.7381,1.0051,8.4814,0.762,-5.5637,0.762,0.8707,8.3469,1.0241,-7.4762,4.9099,0.0126,1.2857,1.1369,-4.8319,-3.6016,0.6782,1.295,2.0,0.0
CHEMBL1096,1.1,CC(C)c1ccc2Oc3nc(N)c(cc3C(=O)c2c1)C(=O)O,8.5758,-9.0709,-0.4951,7.8323,0.8345,3.1577,0.0,500.0646,-23.691,-9.3224,-9.1587,200.5486,0.3758,6.9978,0.1429,4.3334,1.3418,0.9456,11.6942,6.2422,64.2459,2.5589,-10.4382,-7.8793,4.0597,-63.5708,16639.5386,401361.8341,342.9225,337.9018,-4.3334,1.9084,10.5752,0.8693000000000001,-6.0829,0.8693000000000001,0.5073,9.1741,1.2385,-8.6668,4.6348,0.0135,1.329,1.5103,-15.3068,0.2601,0.6782,0.0413,2.0,0.0
CHEMBL1807822,2.28,O[C@@H](CNCCCOCCOCCc1cccc2ccccc12)c3ccc(O)c4NC(=O)Sc34,9.1229,-8.8631,0.2597,6.7849,0.4762,4.3758,0.0,764.7192,-20.8874,-8.8731,-8.5163,341.0098,0.2806,6.3087,0.1586,3.6305,1.0468,1.164,9.6382,6.9949,72.958,2.9996,-10.0161,-7.0164,4.6796,-100.4261,48134.7779,1182035.4234,572.4477,585.9169,-3.6305,1.3452,8.6062,0.8261000000000001,-5.2077,0.8261000000000001,0.5706,7.8316,1.1522,-7.2611,4.686,0.0187,1.3651,1.2326,-14.3802,1.6877,0.6782,3.9875,2.0,0.0
CHEMBL1310086,3.47,COc1ccccc1Cn2c(C)nc3ccccc23,9.372,-8.1593,1.2128,7.4163,-0.6985,4.9822,0.0,450.9628,-7.267,-1.0173,-8.1417,191.976,0.1404,8.1149,0.1233,3.3589,0.6952,1.3979,11.5658,4.7431,90.537,3.5268,-9.9051,-6.3783,4.543,-52.3604,14786.8173,355473.0696,324.2974,320.3089,-3.3589,0.4364,7.1542,0.664,-5.3876,0.664,1.3938,8.1116,0.8279000000000001,-6.7178,4.7955,0.009,1.5569000000000002,0.9153,-4.2152,-2.7127,0.6782,3.9543,2.0,0.0
CHEMBL373364,3.0,OC(=O)c1ccc(NC(=O)c2cc(OCc3ccccc3F)cc(OCc4ccccc4F)c2)nc1,8.9846,-9.4535,-0.469,7.4367,1.1316,3.519,0.0,760.8914,-22.8352,-8.7419,-9.1892,325.0662,0.3862,6.3051,0.1586,4.2841000000000005,1.4555,0.9179,10.4116,7.8052,69.4986,2.6818,-10.5301,-7.8483,4.4986,-103.6803,42851.134,1048745.3815,540.6562,536.5473,-4.2841000000000005,2.3261,10.8943,0.9295,-5.8604,0.9295,0.324,8.8922,1.359,-8.568200000000001,4.8243,0.0192,1.4229,1.6061,-15.4812,0.7097,0.6782,0.666,2.0,0.0
CHEMBL484901,-1.17,NC(Cc1c[nH]c2ccccc12)C(=O)O,9.6882,-8.3195,1.3687,7.3365,-0.8477,2.9083,0.0,386.6943,-14.3711,-7.4146,-8.1193,144.6001,0.1286,8.1841,0.1222,3.2444,0.6435000000000001,1.4625,11.9851,4.1244,83.2903,3.3271,-9.7828,-6.4557,2.8547,-43.66,8574.0844,203214.0632,263.5353,251.4326,-3.2444,0.3525,6.8413,0.6465000000000001,-5.2904,0.6465000000000001,1.4912,7.9799,0.793,-6.4888,4.8104,0.0088,1.5035,0.8376,-7.271,-0.3636,0.6782,3.8927,2.0,0.0
CHEMBL1233652,1.95,OC(=O)CCC[C@H]1[C@@H](Cc2ccccc12)NC(=O)c3cc4cc(F)ccc4[nH]3,8.6636,-8.8108,-0.1472,7.4822,0.4247,2.9288,0.0,623.5416,-19.4129,-7.5881,-8.913,261.989,0.2162,7.0575,0.1417,3.9535,1.1074,1.0795,10.8211,6.6439,74.5377,3.1226,-10.4742,-7.3517,3.3499,-80.6676,28508.3767,683952.3562,447.6083,447.8246,-3.9535,1.3585,9.2654,0.8102,-5.7178,0.8102,0.6827000000000001,8.5897,1.1204,-7.9069,4.779,0.0136,1.4574,1.3131,-13.7039,1.2009,0.6782,4.0571,2.0,0.0
CHEMBL2059196,-0.99,CCNC(=O)c1cc2c(c(cnc2[nH]1)c3cncc(c3)C(=O)O)n4ccc(n4)C(F)(F)F,8.0785,-9.0589,-0.9804,7.7881,1.5619,5.25,0.0,649.3843,-25.9702,-9.4859,-9.4123,271.5995,0.5209,6.2262,0.1606,4.675,1.7555,0.8018000000000001,11.2462,7.6137,61.9929,2.2462,-10.5354,-8.2892,4.9873,-94.4803,30820.461,739569.4665,462.8448,454.8537,-4.675,3.1252,12.4752,1.0009,-6.2316,1.0009,0.1936,9.5436,1.5018,-9.35,4.7549,0.0197,1.2979,1.8598,-17.022,-0.1405,0.6782,2.0922,2.0,0.0
CHEMBL1934414,2.0,C[C@H](NC(=O)c1c(C)nn(C2CCCC2)c1NS(=O)(=O)c3ccc(C)cc3)C(C)(C)C,9.1721,-9.3666,-0.1945,7.479,-0.1638,7.0473,0.0,658.8049,-25.0625,-3.6547,-8.5988,319.7565,0.1673,7.6428,0.1309,3.6576,0.8756,1.2327,10.7845,5.3644,90.7063,3.3387,-10.2681,-6.9294,6.4452,-93.8119,43783.49,1035654.3458,529.6588,563.461,-3.6576,0.8001,8.1153,0.7287,-5.5683,0.7287,1.0394,8.3546,0.9573,-7.3152,4.4168,0.0099,1.6195,1.1195,-21.9047,-0.1812,0.6782,2.5603,2.0,0.0
CHEMBL1415894,3.8,N(c1ccccc1)c2cc(Nc3ccccc3)[nH]n2,8.8269,-7.407,1.42,6.6505,-0.7434000000000001,3.1641,0.0,477.605,-9.3353,-2.6426,-7.72,193.5569,0.1785,7.3939,0.1353,2.9535,0.59,1.6033,10.6773,5.146,82.095,3.2194,-9.3296,-6.1103,2.9423,-50.936,14590.0662,355146.2336,321.1666,309.3085,-2.9535,0.3306,6.2377,0.6495000000000001,-4.802,0.6495000000000001,1.3334,7.2405,0.799,-5.9071,4.9581,0.0123,1.3833,0.7751,-3.4414,-3.9294,0.6782,2.826,2.0,0.0
CHEMBL2335875,3.21,COCCNC(=O)c1cccc(Nc2ncc3cc(ccc3n2)c4ccncc4)c1,7.3624,-8.1823,-0.8199000000000001,6.9103,1.0472,3.6896,0.0,684.9393,-17.6332,-3.1641,-8.9706,290.8638,0.6221,5.8631,0.1706,3.9788,1.3503,0.9891,9.9378,7.269,55.0955,2.087,-10.0141,-7.9271,3.6893,-82.7292,33989.077,821108.9393,483.5763,476.9477,-3.9788,2.1553,10.1128,0.9287,-5.4445,0.9287,0.303,8.2606,1.3574,-7.9575,4.6246,0.023,1.2262,1.4831,-11.1155,-4.0318,0.6782,0.4019,2.0,0.0
CHEMBL1916269,0.36,CCC(CC)NC(=O)c1cnn(C)c1NS(=O)(=O)c2ccc(C)cc2,9.1115,-9.3673,-0.2558,7.7208,-0.1014,6.6807,0.0,576.1086,-23.7787,-3.955,-8.6917,255.4113,0.1508,7.8222,0.1279,3.8097,0.9278,1.1768,11.3189,5.3786,91.0269,3.4106,-10.397,-6.9864,6.142,-75.819,27437.3537,661180.2646,438.074,443.514,-3.8097,0.8791,8.4985,0.7371000000000001,-5.7652,0.7371000000000001,1.0292,8.6485,0.9741,-7.6194,4.5391,0.0095,1.5955,1.167,-19.6031,-0.8988,0.6782,2.8256,2.0,0.0
CHEMBL1224139,2.14,NC(=O)c1cc(F)cc(O[C@H]2C[C@H]3CC[C@@H](C2)N3Cc4ccccc4)c1,9.1272,-8.6495,0.4776,7.2156,0.1111,3.6185,0.0,586.16,-13.9291,-4.4192,-8.3914,250.2934,0.2216,7.1045,0.1408,3.6633,0.9445,1.2007,10.8515,6.0448,82.8987,2.339,-9.5608,-7.2219,3.7424,-75.4405,26309.1125,618779.2223,425.9509,432.8572,-3.6633,1.0027,8.3294,0.7656000000000001,-5.4394,0.7656000000000001,0.8334,8.16,1.0313,-7.3266,4.7848,0.0134,1.3599,1.1431,-10.1548,-0.0333,0.6782,2.4501,2.0,0.0
CHEMBL1082812,1.71,O=C1NC(=NC(=C1C#N)c2ccccc2)SCCc3ccccc3,7.9947,-8.944700000000001,-0.95,7.9325,1.2069,7.8495,0.0,541.6889,-17.2182,-2.734,-9.5952,244.2476,0.3725,6.7256,0.1487,4.5697,1.5525,0.8606,11.5354,6.932,63.4249,2.5846,-10.8875,-8.3029,8.1654,-64.3861,23464.9521,617356.7265,387.7921,391.32,-4.5697,2.481,11.6204,0.9295,-6.2511,0.9295,0.3456,9.485,1.3589,-9.1395,4.664,0.0153,1.3652,1.7006,-12.4064,-2.756,0.6782,4.5581,2.0,0.0
CHEMBL12980,1.19,OC(C(=O)OC1CN2CCC1CC2)(c3ccccc3)c4ccccc4,10.2057,-8.9964,1.2093,7.3138,-0.5459,2.8849,0.0,546.1436,-9.3689,-2.9961,-8.2008,245.405,0.1482,7.8597,0.1272,3.3839,0.7288,1.3742,11.009,4.8679,96.3504,3.2074,-9.8045,-6.5971,3.0395,-71.8425,25162.7703,593753.9659,410.8117,422.2672,-3.3839,0.5138,7.2817,0.6806,-5.3489,0.6806,1.2747,8.0426,0.8611000000000001,-6.7679,4.5545,0.0094,1.5738,0.9613,-6.1108,-0.9401,0.6782,2.3365,2.0,0.0
CHEMBL1412343,2.7,Cc1ccccc1NC(=O)CCS(=O)(=O)c2ccc(Br)s2,8.8038,-9.0895,-0.2858,7.7755,0.9175,4.6338,0.0,528.5728,-16.5685,-2.9543,-9.2866,233.749,0.2698,6.858,0.146,4.3465,1.3792,0.9334,11.4794,6.6635,76.6558,2.1987,-10.386,-8.1872,4.011,-62.7917,21849.1477,657667.8975,371.6669,374.5766,-4.3465,2.0277,10.7207,0.8845000000000001,-6.061,0.8845000000000001,0.4617,9.1547,1.269,-8.693,4.7249,0.0147,1.3391,1.5437,-16.0254,1.7331,0.6782,3.8448,2.0,0.0
CHEMBL453862,2.77,CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N(C)C)ncc2F,7.9564,-8.1862,-0.2298,7.1255,0.493,5.801,0.0,626.4251,-20.3311,-3.3153,-8.8863,267.5725,0.4021,6.6326,0.1508,3.8092,1.0941,1.1096,10.5068,6.3423,64.6285,2.5757,-10.1741,-7.5984,5.8671,-80.9706,29858.9463,697690.444,459.2906,461.0975,-3.8092,1.3963,9.0148,0.8244,-5.4674,0.8244,0.6012000000000001,8.2197,1.1487,-7.6185,4.6153,0.0158,1.3052,1.2744,-14.9872,-2.7068,0.6782,2.7157,2.0,0.0
CHEMBL296572,3.8,COc1cccc(c1)c2c[nH]c(n2)c3ccccc3,8.5893,-8.2625,0.3268,7.1013,-0.2732,4.0437,0.0,476.7233,-7.4087,-1.5519,-8.3217,191.3619,0.2047,7.3745,0.1356,3.414,0.7903,1.3339,11.0933,5.2909,76.4721,3.024,-9.8337,-6.8097,3.4015,-51.312,14369.5904,351662.1742,322.8209,311.5835,-3.414,0.669,7.4971,0.713,-5.2577,0.713,1.0635,7.8916,0.9259,-6.8281,4.7780000000000005,0.0119,1.3528,0.9843,-4.2941,-2.2409,0.6782,4.3585,2.0,0.0
CHEMBL239513,2.87,O=C(COc1ccccc1)c2ccccc2,8.9491,-9.1392,-0.1901,7.913,0.3301,3.389,0.0,420.6956,-6.053,-1.15,-9.1139,160.1484,0.2343,7.583,0.1319,4.1215,1.1202,1.0474,12.2308,5.4881,71.9398,2.4876,-10.3577,-7.8701,3.3108,-44.1853,10104.9618,247602.7138,280.0669,266.447,-4.1215,1.3071000000000002,9.5502,0.7936000000000001,-6.0173,0.7936000000000001,0.7901,9.0332,1.0871,-8.2431,4.7379,0.0109,1.3591,1.3086,-5.3998,-0.1814,0.6782,0.1872,2.0,0.0
CHEMBL479445,1.91,COc1cc2ncc(C(=O)N)c(Nc3ccc(F)cc3F)c2cc1NCCN(C)C,7.4267,-7.6024,-0.1757,6.5716,0.4606,3.0663,0.0,626.8185,-18.5087,-5.5825,-8.4098,280.0298,0.4981,6.1109,0.1637,3.5161,1.0121,1.2017,10.1326,6.1739,56.6691,2.1858,-9.5027,-7.3169,4.0188,-88.9494,32653.0072,764643.2541,467.1277,476.7305,-3.5161,1.2961,8.3283,0.8254,-5.0438,0.8254,0.5514,7.5837,1.1509,-7.0322,4.6371,0.0203,1.0888,1.1572,-12.3781,-1.2263,0.6782,4.1662,2.0,0.0
CHEMBL2152917,3.4,CO[C@@H]1CC[C@@]2(CC1)Cc3ccc(OCC(C)C)cc3C24N=C(C)C(=N4)N,8.9769,-8.5847,0.3922,6.9434000000000005,-0.5285000000000001,4.9487000000000005,0.0,643.4025,-13.4131,-3.6543,-8.408,269.9607,0.2295,7.4718,0.1338,3.2074,0.6885,1.4504,10.3682,4.4311,76.9598,2.855,-9.8355,-6.9804,4.2337,-79.869,31666.1703,719356.9841,485.2771,493.9615,-3.2074,0.4805,6.8954,0.6793,-5.0754,0.6793,1.217,7.6318,0.8586,-6.4149,4.1922,0.0101,1.5182,0.9139,-8.1093,-2.3277,0.6782,0.5789000000000001,2.0,0.0
CHEMBL299672,3.13,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN4CCCC4,7.8418,-8.043,-0.2012,6.7407,0.6182000000000001,5.6725,0.0,683.3952,-14.4714,-2.1905,-8.5412,290.5598,0.4506,6.1225,0.1634,3.6794,1.1063,1.1279,10.02,6.3173,60.1707,2.048,-9.5653,-7.5173,6.8842,-88.503,35466.0087,861974.8409,496.1458,500.1163,-3.6794,1.5111,8.8699,0.8512000000000001,-5.2101,0.8512000000000001,0.4881,7.846999999999999,1.2025,-7.3589,4.4892,0.0196,1.1778,1.2613,-10.3262,-2.6329,0.6782,4.1331,2.0,0.0
CHEMBL1682820,3.0,O=C1CCOc2cc(COc3ccccc3)ccc12,9.0389,-9.229,-0.1901,7.6927,0.3817,2.4758,0.0,467.9551,-6.5821000000000005,-1.6889,-9.0805,182.9556,0.2419,7.311,0.1368,4.0372,1.1148,1.0627,11.6332,5.7620000000000005,71.3271,2.5939,-10.3774,-7.7835,2.4978,-53.5912,13556.7209,329479.8891,320.4363,309.8288,-4.0372,1.3358,9.4102,0.8023,-5.865,0.8023,0.7331000000000001,8.8075,1.1045,-8.0744,4.6604,0.0119,1.3663,1.3067,-6.1957,0.6243000000000001,0.6782,1.4255,2.0,0.0
CHEMBL247367,2.33,Clc1cccc2cn[nH]c12,9.3957,-8.8535,0.5422,8.3586,-0.4074,1.5792000000000002,0.0,296.0712,-5.7934,-1.4465,-8.8832,102.0947,0.1072,8.766,0.1141,3.9756,0.9015,1.1524,13.6563,3.7576,80.2787,3.3793,-10.5729,-7.1936,1.181,-27.9269,4116.559,112750.8732,181.3629,166.3565,-3.9756,0.7262000000000001,8.6774,0.7035,-6.1671,0.7035,1.3089,9.2601,0.907,-7.9512,4.7314,0.007,1.509,1.1017,-2.0963,-2.9288,0.6782,4.184,2.0,0.0
CHEMBL2010834,2.8,CNC(=O)c1ccc(CC(=O)N(C)C2CCN(Cc3ccc(cc3)C(F)(F)F)CC2)cc1,9.7447,-9.1504,0.5943,7.2208,0.4132,5.7307,0.0,724.233,-19.9315,-3.9123,-8.5839,299.485,0.2407,6.8076,0.1469,3.817,1.0703,1.1178,10.5265,,86.5316,2.8504,-10.0091,-7.1586,6.3064,-96.8296,38216.7748,883341.1529,527.9419,532.3583,-3.817,1.3152,8.949300000000001,0.8107000000000001,-5.5189,0.8107000000000001,0.6571,8.2912,1.1214,-7.6341,,,1.3794,1.2648,-18.7251,2.0276,0.6782,3.1053,2.0,0.0
CHEMBL1945293,-0.54,COCCNCc1ccc(CCNC[C@H](O)c2ccc(O)c3NC(=O)Sc23)cc1,10.1468,-8.9723,1.1745,6.843,-0.1652,5.1126,0.0,693.1204,-20.2659,-9.1586,-8.1736,293.6605,0.2165,7.0082,0.1428,3.3389,0.7962,1.3522,9.9634,5.9141,87.6149,2.9229000000000003,-9.635,-6.7121,5.3765,-87.0423,35908.8578,876778.6295,508.5745,511.6862,-3.3389,0.722,7.3998,0.7267,-5.0909,0.7267,0.9615,7.6392,0.9535,-6.6777,4.5999,0.0134,1.4589,1.0152,-13.5453,1.7598,0.6782,3.3646000000000003,2.0,0.0
CHEMBL1652588,3.16,Cn1cncc1c2c3C(=O)N(CC#C)C(=O)N(CC4CC4)c3nn2Cc5ccnc6ccc(Cl)cc56,7.8964,-8.6752,-0.7788,7.4177,1.2227,3.9039,0.0,677.1789,-19.3618,-3.0063,-9.3083,338.9312,0.5097,6.1951,0.1614,4.3202,1.5064000000000002,0.8993,10.627,7.214,62.1618,2.2989,-10.4578,-8.1589,4.0917,-100.0781,47510.1021,1187722.1767,525.7313,556.2846,-4.3202,2.4799,11.1203,0.9474,-5.869,0.9474,0.2838,8.9242,1.3948,-8.6404,4.6003,0.0194,1.3115,1.6394000000000002,-13.256,-3.7776,0.6782,1.2173,2.0,0.0
CHEMBL190812,2.91,C[C@H](NC(=O)c1cccnc1Oc2ccccc2)c3ccccc3,9.6795,-9.3897,0.2898,7.5434,0.1252,3.8808,0.0,543.2027,-10.8597,-1.7349,-8.7315,238.7861,0.2343,7.4181,0.1348,3.8343,0.9911,1.1463,11.2424,6.0747,78.1585,3.0556,-10.2593,-7.2037,4.0,-65.9853,22641.9079,551082.7502,396.5149,392.6118,-3.8343,1.0575,8.7262,0.7669,-5.6889,0.7669,0.8659,8.5345,1.0338,-7.6686,4.8243,0.0118,1.4462000000000002,1.2032,-8.2875,-1.5155,0.6782,1.1157,2.0,0.0
CHEMBL235392,1.55,Clc1ccc(CN2CC3CNCC(C2)O3)cc1C(=O)NCC45CC6CC(CC(C6)C4)C5,8.7594,-8.332699999999999,0.4267,6.7192,-0.2918,4.3294,0.0,660.5946,-11.3193,-1.9973,-8.2366,310.1782,0.2471,7.011,0.1427,3.2137,0.7378,1.4217,9.8993,4.3755,82.7375,2.3173,-9.3952,-7.078,4.1533,-92.4452,42347.4413,997438.8838,510.564,551.7451,-3.2137,0.6138,7.0411,0.7088,-4.9664,0.7088,1.0296,7.457,0.9176,-6.4274,3.9238,0.0114,1.4355,0.9533,-9.6325,-0.3678,0.6782,1.8236,2.0,0.0
CHEMBL62193,0.2,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1,9.565,-9.3235,0.2415,7.7072,-0.2743,8.7403,0.0,500.1358,-27.6814,-6.6538,-8.515,202.6514,0.1556,7.9815,0.1253,3.7165,0.8654000000000001,1.2237,11.7518,5.1015,88.8586,3.5034,-10.2668,-6.7633,8.2622,-64.0662,16990.8923,422000.2582,349.2368,337.5162,-3.7165,0.743,8.1759,0.7156,-5.7118,0.7156,1.1397,8.5726,0.9312,-7.4329,4.7102,0.0093,1.5249,1.09,-22.1473,0.4415,0.6782,3.0757,2.0,0.0
CHEMBL1784338,1.43,Cc1cc(CCC2CCN(CC2)S(=O)(=O)CC3(CCOCC3)N(O)C=O)c(C)cn1,10.6076,-9.6925,0.9151,7.1988,-0.4597,4.2047,0.0,665.9795,-22.3229,-4.8931,-8.1842,298.6222,0.134,7.6585,0.1306,3.3696,0.7414000000000001,1.3714,10.4348,5.2724,89.1149,3.321,-9.8447,-6.5237,4.3738,-94.1709,39377.8727,918026.0573,505.832,538.329,-3.3696,0.5532,7.2924,0.6900000000000001,-5.2842,0.6900000000000001,1.201,7.9402,0.88,-6.7392,4.484,0.01,1.6334,0.9875,-19.2071,1.0991,0.6782,0.3145,2.0,0.0
CHEMBL1650698,2.47,C[C@H](Nc1ncc(F)c(Nc2cc([nH]n2)C3CC3)n1)c4ncc(F)cn4,7.8074,-7.6564,0.1509,7.0878,0.4211,3.8354,0.0,590.2389,-18.9811,-5.0307,-8.8511,228.992,0.4505,6.6667000000000005,0.15,3.7544,1.0578,1.1344,10.7427,6.122,66.4799,1.8854,-9.7938,-7.9084,3.5473,-75.2835,22256.1654,522775.0872,411.8273,397.239,-3.7544,1.31,8.8189,0.8134,-5.4211,0.8134,0.6367,8.1456,1.1267,-7.5089,4.6779,0.0158,1.2364,1.2286,-9.6919,-4.9366,0.6782,0.3368,2.0,0.0
CHEMBL2062583,2.48,CC(=O)Nc1ccc2c(c1)c(cn2CCCO)c3cc(NC4CC4)n5ncc(C#N)c5n3,7.4672,-7.6238,-0.1567,6.8073,0.4045,10.5768,0.0,703.6965,-30.7827,-6.6555,-8.5037,299.8661,0.3663,6.4028,0.1562,3.6059,1.0162,1.1821,10.1984,6.3786,64.1585,2.5884,-9.7979,-7.2095,10.324,-89.5938,37437.0186,893056.8444,515.6871,510.3908,-3.6059,1.2594,8.4712,0.8132,-5.2066,0.8132,0.6118,7.8235,1.1265,-7.2117,4.6827000000000005,0.0179,1.2184,1.1858,-19.1113,-5.694,0.6782,5.0198,2.0,0.0
CHEMBL4,-0.45,CC1COc2c(N3CCN(C)CC3)c(F)cc4C(=O)C(=CN1c24)C(=O)O,8.0197,-8.2207,-0.2011,6.9251000000000005,0.3406,8.2078,0.0,551.9134,-27.0266,-7.2937,-8.562100000000001,232.7751,0.4125,6.5845,0.1519,3.6329,1.0026,1.1818,10.7377,5.5343,64.0707,2.1464,-9.6353,-7.4889,8.9062,-78.5818,23480.829,544154.9982,400.3654,408.0188,-3.6329,1.2004,8.4661,0.8018000000000001,-5.279,0.8018000000000001,0.6619,7.9277,1.1036,-7.2657,4.5031,0.0158,1.1685,1.1624,-22.1867,1.7756,0.6782,2.4997,2.0,0.0
CHEMBL2158534,2.0,CC1(CC1)c2nc(ncc2C(=O)N[C@@H]3C4CC5CC3C[C@@](O)(C5)C4)N6CCOCC6,8.4776,-7.9356,0.5419,7.0894,-0.5542,3.8564,0.0,633.0413,-17.7629,-4.7232,-8.417300000000001,283.4112,0.2342,7.6436,0.1308,3.2676,0.6985,1.4252,10.3632,4.1096,75.1415,2.8952,-9.8649,-6.9697,4.1609,-89.576,36085.6592,816389.9729,489.455,518.1227,-3.2676,0.4818,7.017,0.6775,-5.1785,0.6775,1.2527,7.7879,0.855,-6.5352,3.9688,0.0089,1.616,0.9405,-13.6338,-0.0842,0.6782,0.6846,2.0,0.0
CHEMBL492234,2.6,COC(=O)c1ccc(C)c(NS(=O)(=O)c2ccc3N(C)SC(=O)c3c2)c1,8.5549,-9.0186,-0.4637,7.6598,1.0997,7.8012,0.0,535.8685,-27.8477,-4.7159,-9.3165,259.8716,0.4055,6.5601,0.1525,4.3797,1.4625,0.9055,11.3675,6.845,62.1238,2.448,-10.5405,-8.0926,7.0501,-77.2631,27395.6073,730229.229,402.0686,417.5652,-4.3797,2.2904,11.0499,0.9177,-6.0198,0.9177,0.3629,9.1223,1.3354,-8.7594,4.7265,0.0168,1.2621,1.6042,-27.4774,3.6674,0.6782,3.6703,2.0,0.0
